timestamp,reporting_user,platform,url,report_type,screenshot_url,answer_date,platform_decision,policy,appeal
23/01/03 9:01,donald.flores@vost.com,Facebook,https://facebook.com/470a5602-79ab-4d4a-b8f2-2b1b6c08d90c,Platform Manipulation,https://www.google.com/11,23/01/18 9:01,Demoted,Policy W,No
23/01/03 10:53,andrew.kelly@vost.com,TikTok,https://tiktok.com/df81b117-cb67-474a-ae30-e3e9c2fb8370,Platform Manipulation,https://www.google.com/12,23/01/30 10:53,No Action,Policy Y,No
23/01/03 11:52,benjamin.smith@vost.com,Facebook,https://facebook.com/7fc2ebf3-62d1-4666-a1e9-1e8b1fa46dab,Platform Manipulation,https://www.google.com/13,23/01/27 11:52,Demoted,Policy X,No
23/01/03 11:55,robert.stewart@vost.com,LinkedIn,https://linkedin.com/6fb33f12-ff72-49df-9150-fc5a780905b7,DSA,https://www.google.com/14,23/01/30 11:55,Demoted,Policy Z,No
23/01/03 15:49,cody.harrison@vost.com,LinkedIn,https://linkedin.com/7e352b87-cb6d-4e19-a78d-ac5a831bd668,Spam,https://www.google.com/15,23/01/06 15:49,Removed,Policy Z,No
23/01/03 17:14,john.andrews@vost.com,Instagram,https://instagram.com/d006b51e-21ae-4cc7-a576-96ce593514ba,Disinformation,https://www.google.com/16,23/01/16 17:14,No Action,Policy Z,Yes
23/01/03 19:55,brandi.jones@vost.com,TikTok,https://tiktok.com/f3226017-15f7-40c1-89c6-7fda0b699230,DSA,https://www.google.com/17,23/01/26 19:55,No Action,Policy Y,Yes
23/01/04 6:47,michael.parker@vost.com,Facebook,https://facebook.com/a2e6440c-7017-412e-a19b-a7f4427a2f5c,Platform Manipulation,https://www.google.com/18,23/01/21 6:47,No Action,Policy W,Yes
23/01/04 8:52,karen.holland@vost.com,LinkedIn,https://linkedin.com/3376aee1-c0b2-457b-a0f4-e7228312cad1,Illegal Content,https://www.google.com/19,23/01/10 8:52,Demoted,Policy X,No
23/01/04 13:35,michelle.randolph@vost.com,Bing,https://bing.com/a043dabf-5e23-428c-9f75-4ad59552c332,Platform Manipulation,https://www.google.com/20,23/02/02 13:35,Removed,Policy W,No
23/01/04 13:39,paul.ferguson@vost.com,Facebook,https://facebook.com/644d771d-ad09-4948-81c4-0763e087c48b,Platform Manipulation,https://www.google.com/21,23/01/10 13:39,No Action,Policy X,No
23/01/04 16:36,joshua.rodriguez@vost.com,LinkedIn,https://linkedin.com/fb980c22-1bcd-4934-b4bf-f2b68980fd72,Spam,https://www.google.com/22,23/01/07 16:36,Removed,Policy X,No
23/01/04 17:19,manuel.fields@vost.com,Instagram,https://instagram.com/94175751-55aa-4e40-96ef-56826de3b398,Disinformation,https://www.google.com/23,23/01/14 17:19,Demoted,Policy Z,No
23/01/04 23:53,ashley.dickerson@vost.com,Google,https://google.com/c36d89fd-26b0-4168-9b57-ef51cf4693bd,Disinformation,https://www.google.com/24,23/02/01 23:53,Removed,Policy Y,No
23/01/05 1:08,edward.brock@vost.com,Bing,https://bing.com/1efa6405-9bbf-4025-a1e9-09704d923e43,Platform Manipulation,https://www.google.com/25,23/01/31 1:08,Removed,Policy X,No
23/01/05 10:46,john.chen@vost.com,WhatsApp,https://whatsapp.com/94b2b0fe-a713-4680-81de-265a34951833,Disinformation,https://www.google.com/26,23/01/29 10:46,Removed,Policy Y,No
23/01/05 12:48,theresa.oliver@vost.com,LinkedIn,https://linkedin.com/aae6464c-1ba3-42eb-b7ba-11096fbd3f88,Disinformation,https://www.google.com/27,23/01/23 12:48,Removed,Policy W,No
23/01/05 17:30,elizabeth.byrd@vost.com,Instagram,https://instagram.com/45e982e7-37c4-43de-be50-669c5cb695fc,Platform Manipulation,https://www.google.com/28,23/02/01 17:30,Removed,Policy Y,No
23/01/06 5:06,julie.davis@vost.com,YouTube,https://youtube.com/218eab82-50fd-4459-bd85-1a649edb0c55,Platform Manipulation,https://www.google.com/29,23/01/29 5:06,Removed,Policy Z,No
23/01/06 8:25,robert.garcia@vost.com,WhatsApp,https://whatsapp.com/9df19d6e-1975-4249-9cf5-ac39e9ab9d17,Illegal Content,https://www.google.com/30,23/01/10 8:25,No Action,Policy X,No
23/01/06 9:27,craig.travis@vost.com,YouTube,https://youtube.com/26810edb-84f0-4cc8-9f25-eaaa4e920bb0,Disinformation,https://www.google.com/31,23/01/17 9:27,Removed,Policy X,No
23/01/06 16:44,amber.morse@vost.com,YouTube,https://youtube.com/a0cc5d31-2491-4f48-8dc8-2c849d397100,DSA,https://www.google.com/32,23/01/23 16:44,Removed,Policy W,No
23/01/06 16:49,tammy.boyd@vost.com,LinkedIn,https://linkedin.com/bb7e4fa1-8d27-4170-970b-55cb15bdcc84,DSA,https://www.google.com/33,23/01/31 16:49,Demoted,Policy Z,No
23/01/06 21:08,james.harrison@vost.com,WhatsApp,https://whatsapp.com/8ca2f1d5-419a-4911-b669-1097b6defe80,Illegal Content,https://www.google.com/34,23/02/02 21:08,Removed,Policy W,No
23/01/06 22:07,emma.anderson@vost.com,Bing,https://bing.com/ba984180-f6cd-4431-a923-162efe343508,Spam,https://www.google.com/35,23/01/16 22:07,Removed,Policy Z,No
23/01/07 9:04,erika.smith@vost.com,YouTube,https://youtube.com/092b1e09-cf86-43b7-9993-43a4fdea5004,Illegal Content,https://www.google.com/36,23/01/15 9:04,Removed,Policy X,No
23/01/07 10:58,tiffany.martin@vost.com,Instagram,https://instagram.com/3733b955-256c-4b7c-ae1b-a6a4795332e0,Spam,https://www.google.com/37,23/01/23 10:58,Removed,Policy Z,No
23/01/07 12:07,monique.cook@vost.com,Google,https://google.com/95ff8619-c041-41b0-a81a-b49a7ff6afdd,Disinformation,https://www.google.com/38,23/01/17 12:07,Demoted,Policy Z,No
23/01/07 17:33,chase.stevens@vost.com,LinkedIn,https://linkedin.com/a026e0db-f339-4074-9580-7a38587bf14c,Disinformation,https://www.google.com/39,23/02/02 17:33,Demoted,Policy W,No
23/01/07 17:33,david.brown@vost.com,TikTok,https://tiktok.com/9fe97ee0-29dc-421b-b07a-737c43485cb6,DSA,https://www.google.com/40,23/01/10 17:33,Demoted,Policy Y,No
23/01/07 20:55,tammy.lewis@vost.com,TikTok,https://tiktok.com/e6f627f6-5550-44fc-b655-61b0326cd105,Spam,https://www.google.com/41,23/01/18 20:55,Demoted,Policy X,No
23/01/08 4:38,steven.robinson@vost.com,Instagram,https://instagram.com/b38bc26b-dd86-4002-a4fb-a0e805704042,DSA,https://www.google.com/42,23/01/24 4:38,Demoted,Policy Y,No
23/01/08 9:00,karen.nicholson@vost.com,YouTube,https://youtube.com/d5da4598-0282-4bce-bb4a-78ffb3e463f6,DSA,https://www.google.com/43,23/01/30 9:00,Removed,Policy W,No
23/01/08 17:54,nathaniel.lee@vost.com,Bing,https://bing.com/0c7ec985-0b5e-4df4-b906-84ab2bf1a6ec,Spam,https://www.google.com/44,23/01/14 17:54,No Action,Policy Z,No
23/01/08 22:28,erica.rogers@vost.com,Instagram,https://instagram.com/2691ee03-9e25-448d-9b3d-960b3ec357cc,DSA,https://www.google.com/45,23/01/23 22:28,No Action,Policy Z,No
23/01/08 23:43,jason.murray@vost.com,Instagram,https://instagram.com/d7946d2d-afdd-4aa0-bcd6-a7aebec0dd50,Disinformation,https://www.google.com/46,23/01/28 23:43,No Action,Policy X,Yes
23/01/09 2:24,thomas.smith@vost.com,WhatsApp,https://whatsapp.com/54d28cf5-1e14-427e-bacd-70153d948ea4,Platform Manipulation,https://www.google.com/47,23/01/16 2:24,Removed,Policy Z,No
23/01/09 8:48,candace.carlson@vost.com,YouTube,https://youtube.com/1f3cfef7-cf1b-4568-92aa-e2d9e4c4c41b,Platform Manipulation,https://www.google.com/48,23/02/08 8:48,Removed,Policy W,No
23/01/09 9:01,savannah.james@vost.com,WhatsApp,https://whatsapp.com/4dd50be4-a4d7-4317-b8c2-9a5afb104274,DSA,https://www.google.com/49,23/02/04 9:01,Demoted,Policy Z,No
23/01/09 12:33,kristina.lewis@vost.com,TikTok,https://tiktok.com/23dd45f5-b78c-464a-970c-9977601b9602,DSA,https://www.google.com/50,23/01/20 12:33,Demoted,Policy Z,No
23/01/09 16:04,crystal.mcclure@vost.com,TikTok,https://tiktok.com/2ee6e5a5-b327-49c6-bea2-f5dd57290bab,Spam,https://www.google.com/51,23/02/04 16:04,Removed,Policy Z,No
23/01/09 20:22,diana.kennedy@vost.com,Facebook,https://facebook.com/dd968224-ce7d-4a14-b6b4-7341874aa979,Spam,https://www.google.com/52,23/01/16 20:22,No Action,Policy Y,No
23/01/09 21:28,stephanie.martin@vost.com,Google,https://google.com/dab2f5c6-ed8b-46f8-b5e0-1c93adc968be,Spam,https://www.google.com/53,23/02/05 21:28,No Action,Policy X,No
23/01/09 22:02,john.lucas@vost.com,TikTok,https://tiktok.com/caac5e67-c9c2-4af3-828a-12c1d498d30b,DSA,https://www.google.com/54,23/01/30 22:02,Removed,Policy X,No
23/01/10 1:19,john.evans@vost.com,WhatsApp,https://whatsapp.com/28b544c8-1b7c-42f3-9103-22e38c42c309,Platform Manipulation,https://www.google.com/55,23/02/07 1:19,No Action,Policy W,Yes
23/01/10 3:21,melanie.armstrong@vost.com,Google,https://google.com/ec625035-89de-47b5-9668-69f01ff997a1,DSA,https://www.google.com/56,23/01/16 3:21,No Action,Policy X,Yes
23/01/10 4:09,maxwell.mcpherson@vost.com,Facebook,https://facebook.com/ea8cd613-9131-4fd9-8b8f-034836b08dee,Disinformation,https://www.google.com/57,23/01/26 4:09,Removed,Policy Y,No
23/01/10 5:39,jordan.smith@vost.com,LinkedIn,https://linkedin.com/5a4cf0fb-8525-4909-8b43-f52e4c444f25,Spam,https://www.google.com/58,23/01/28 5:39,Removed,Policy Y,No
23/01/10 7:52,tonya.benson@vost.com,Instagram,https://instagram.com/e81034e3-3b94-4a30-9ee1-bec06a8aebb2,DSA,https://www.google.com/59,23/02/01 7:52,No Action,Policy Y,No
23/01/10 13:30,michael.mitchell@vost.com,LinkedIn,https://linkedin.com/037da9fc-7120-47c6-bdc6-0fe45ebc19b0,Spam,https://www.google.com/60,23/01/29 13:30,Removed,Policy W,No
23/01/10 18:26,dana.holmes@vost.com,LinkedIn,https://linkedin.com/61dca218-d81c-449d-a9cd-98c8a2617836,Disinformation,https://www.google.com/61,23/01/28 18:26,Removed,Policy Y,No
23/01/10 20:00,kimberly.lindsey@vost.com,WhatsApp,https://whatsapp.com/cfdcef6e-6261-47a8-8c28-7755964a0811,Platform Manipulation,https://www.google.com/62,23/01/28 20:00,Removed,Policy Y,No
23/01/10 23:29,calvin.griffin@vost.com,Google,https://google.com/a749fd52-04e1-4d99-954f-611247310907,Platform Manipulation,https://www.google.com/63,23/01/11 23:29,Demoted,Policy X,No
23/01/11 1:13,robert.kemp@vost.com,Facebook,https://facebook.com/8106a039-03cc-4a41-bb76-ab2ff0dacaa7,Disinformation,https://www.google.com/64,23/01/22 1:13,Removed,Policy W,No
23/01/11 6:01,brian.spears@vost.com,WhatsApp,https://whatsapp.com/b8138149-aec4-4316-aa68-86f54043204d,Platform Manipulation,https://www.google.com/65,23/01/21 6:01,Demoted,Policy Y,No
23/01/11 6:31,erin.howard@vost.com,LinkedIn,https://linkedin.com/348d4e53-8c9e-4b2c-93e8-9d99ef7f5949,Disinformation,https://www.google.com/66,23/01/14 6:31,Removed,Policy X,No
23/01/11 12:19,patrick.moore@vost.com,TikTok,https://tiktok.com/3e27dd27-91ce-4bc7-b6ba-30e9c955f514,Platform Manipulation,https://www.google.com/67,23/01/31 12:19,Demoted,Policy W,No
23/01/11 14:18,andrew.reid@vost.com,Bing,https://bing.com/aa6c8b4d-5771-4361-bf44-284db29459f0,Disinformation,https://www.google.com/68,23/01/27 14:18,Removed,Policy Z,No
23/01/11 20:02,logan.simpson@vost.com,Facebook,https://facebook.com/17336e38-a467-4991-898b-7b8407644a31,DSA,https://www.google.com/69,23/01/16 20:02,Demoted,Policy Y,No
23/01/12 2:13,mark.white@vost.com,Instagram,https://instagram.com/d42eeeed-0702-4b9a-917c-c233e044474c,Disinformation,https://www.google.com/70,23/01/16 2:13,Removed,Policy W,No
23/01/12 9:12,tom.rodriguez@vost.com,YouTube,https://youtube.com/e4dc05fe-20ec-4e62-89e6-bba0edb638c5,DSA,https://www.google.com/71,23/01/25 9:12,No Action,Policy X,No
23/01/12 10:17,kevin.ortiz@vost.com,Instagram,https://instagram.com/4068027a-5e8d-45b6-b260-77eb73416ea2,Disinformation,https://www.google.com/72,23/01/21 10:17,Removed,Policy Z,No
23/01/12 11:41,brittany.white@vost.com,LinkedIn,https://linkedin.com/876a2a8c-a283-4f1e-b25d-9a140573e51c,Illegal Content,https://www.google.com/73,23/01/17 11:41,No Action,Policy Y,Yes
23/01/12 12:09,zoe.moore@vost.com,Bing,https://bing.com/87318bdf-73cd-4991-b623-36c2de24b286,DSA,https://www.google.com/74,23/01/25 12:09,Demoted,Policy Z,No
23/01/12 16:32,cynthia.flores@vost.com,TikTok,https://tiktok.com/5fddcfef-8374-453d-93bb-3ac5fba38aa7,Disinformation,https://www.google.com/75,23/01/15 16:32,Removed,Policy W,No
23/01/12 20:19,cheyenne.hill@vost.com,Bing,https://bing.com/d61e3fd3-7a22-42db-8551-5a49aff1bbac,Spam,https://www.google.com/76,23/02/06 20:19,Removed,Policy W,No
23/01/12 21:00,crystal.norman@vost.com,Bing,https://bing.com/28632890-138d-4b07-8458-a2bbc719e6ec,Disinformation,https://www.google.com/77,23/02/04 21:00,No Action,Policy Z,Yes
23/01/12 21:17,daniel.rivers@vost.com,Facebook,https://facebook.com/62cc9a30-7dae-46a9-b342-0c8db744b3b8,Disinformation,https://www.google.com/78,23/01/24 21:17,Demoted,Policy W,No
23/01/12 22:02,savannah.hahn@vost.com,Google,https://google.com/d7af1502-e8cc-4d57-acac-1941ea291e8e,Illegal Content,https://www.google.com/79,23/02/02 22:02,No Action,Policy Y,Yes
23/01/13 0:15,michael.thompson@vost.com,LinkedIn,https://linkedin.com/fdc065f7-755d-46c2-8df4-21d1a6e6e7f8,DSA,https://www.google.com/80,23/02/12 0:15,Demoted,Policy Z,No
23/01/13 5:06,william.bond@vost.com,Bing,https://bing.com/a5cbb611-56fc-442a-a2e0-5cb3b1ab79b2,Illegal Content,https://www.google.com/81,23/02/03 5:06,Removed,Policy Y,No
23/01/13 5:53,kathryn.collins@vost.com,TikTok,https://tiktok.com/44ca951c-4aa1-4cd9-9597-61968d7ced61,Spam,https://www.google.com/82,23/01/28 5:53,Demoted,Policy Z,No
23/01/13 7:33,dawn.mcdonald@vost.com,TikTok,https://tiktok.com/07116741-9ddb-4aea-833c-338c9750b8e0,Spam,https://www.google.com/83,23/01/29 7:33,Removed,Policy W,No
23/01/13 19:55,terri.harmon@vost.com,LinkedIn,https://linkedin.com/4467c841-c7aa-4fd7-adea-d67963453209,DSA,https://www.google.com/84,23/01/28 19:55,Removed,Policy X,No
23/01/13 20:31,michele.wolf@vost.com,LinkedIn,https://linkedin.com/b3c9df99-ab8b-41cb-a663-a1caeead1eb8,Disinformation,https://www.google.com/85,23/01/30 20:31,No Action,Policy X,Yes
23/01/13 21:00,alexander.myers@vost.com,Facebook,https://facebook.com/9aee53d6-2637-4c86-ac1b-d0516efeabe1,Illegal Content,https://www.google.com/86,23/02/03 21:00,Removed,Policy Z,No
23/01/14 6:06,holly.figueroa@vost.com,Instagram,https://instagram.com/990a02bc-ed33-48b6-8323-cbcf5a9800be,DSA,https://www.google.com/87,23/01/16 6:06,No Action,Policy Y,No
23/01/14 7:32,gail.peterson@vost.com,Bing,https://bing.com/93b9eb0a-a0d1-4abb-ac1e-a5e67aba7e5c,Disinformation,https://www.google.com/88,23/01/19 7:32,Removed,Policy X,No
23/01/14 12:55,mark.fletcher@vost.com,Google,https://google.com/62a0bffc-2763-463e-8d5d-53a9069062d3,Platform Manipulation,https://www.google.com/89,23/01/26 12:55,Removed,Policy Z,No
23/01/14 18:49,jenny.stanley@vost.com,Facebook,https://facebook.com/c8d7eeb9-55c7-41a8-ac70-7e64a212e8c5,Disinformation,https://www.google.com/90,23/01/26 18:49,No Action,Policy Z,Yes
23/01/14 22:03,nicole.miller@vost.com,Instagram,https://instagram.com/752efcf4-1efc-499c-bf63-6e40223bfe26,Illegal Content,https://www.google.com/91,23/02/09 22:03,No Action,Policy Y,No
23/01/15 5:21,eric.adams@vost.com,Facebook,https://facebook.com/ed9f4082-8750-4c2d-a619-17f321a6d5e0,Platform Manipulation,https://www.google.com/92,23/01/31 5:21,Removed,Policy X,No
23/01/15 12:13,steven.sanchez@vost.com,Facebook,https://facebook.com/ad355620-df66-4dfa-aef2-f401c226eaec,Illegal Content,https://www.google.com/93,23/01/16 12:13,Removed,Policy W,No
23/01/15 14:10,gregory.williams@vost.com,Google,https://google.com/134acfd8-6cfd-4ba3-a517-a183396a1f28,Platform Manipulation,https://www.google.com/94,23/02/05 14:10,Removed,Policy Y,No
23/01/16 7:25,david.young@vost.com,YouTube,https://youtube.com/2f09fe87-72b2-4408-9cfe-f4c63a18f1fb,Disinformation,https://www.google.com/95,23/01/28 7:25,Demoted,Policy X,No
23/01/16 7:37,robert.rose@vost.com,Bing,https://bing.com/eb65394e-1675-4196-b903-d4b578396fd9,Disinformation,https://www.google.com/96,23/02/13 7:37,Removed,Policy W,No
23/01/16 7:46,david.hanna@vost.com,Facebook,https://facebook.com/4c28f3ee-51cb-462b-b02e-fd9fdd7307be,DSA,https://www.google.com/97,23/01/22 7:46,Removed,Policy X,No
23/01/16 14:31,aaron.conley@vost.com,Facebook,https://facebook.com/22b928ad-d9fb-4964-9286-690b001e127a,Platform Manipulation,https://www.google.com/98,23/02/01 14:31,No Action,Policy W,No
23/01/16 22:52,amanda.simmons@vost.com,Google,https://google.com/a116a742-04b0-45c2-8072-e38a6a795baf,Illegal Content,https://www.google.com/99,23/02/07 22:52,Demoted,Policy X,No
23/01/17 2:23,randy.smith@vost.com,YouTube,https://youtube.com/1a74b285-7ed6-4867-8442-92d1bd1f3290,DSA,https://www.google.com/100,23/02/10 2:23,Removed,Policy W,No
23/01/17 10:00,nicolas.wells@vost.com,WhatsApp,https://whatsapp.com/8d37d455-5474-4f77-98bf-ff7fe205fc9a,Platform Manipulation,https://www.google.com/101,23/02/02 10:00,Removed,Policy W,No
23/01/17 10:42,gregory.cook@vost.com,YouTube,https://youtube.com/0064c9c3-690e-4f5e-941d-9c7ba18f992f,Platform Manipulation,https://www.google.com/102,23/02/14 10:42,Demoted,Policy X,No
23/01/17 12:30,matthew.cummings@vost.com,Facebook,https://facebook.com/730b1df3-dc72-40e7-bd0a-55909098d6bf,Spam,https://www.google.com/103,23/01/21 12:30,Removed,Policy X,No
23/01/17 16:17,cheryl.miller@vost.com,Instagram,https://instagram.com/8fb4bea0-13c2-4824-8922-1fabd87f2a53,Spam,https://www.google.com/104,23/02/05 16:17,Demoted,Policy W,No
23/01/17 16:58,alex.mercado@vost.com,YouTube,https://youtube.com/7f9c3648-7831-42a2-8eb5-147562686240,Disinformation,https://www.google.com/105,23/02/02 16:58,Demoted,Policy W,No
23/01/17 18:17,ronnie.smith@vost.com,WhatsApp,https://whatsapp.com/7272059b-047e-4726-b47e-948bca204a23,Spam,https://www.google.com/106,23/02/07 18:17,Demoted,Policy W,No
23/01/17 21:48,sophia.king@vost.com,TikTok,https://tiktok.com/5f6a0225-b3e8-473b-b14c-76511df6a293,DSA,https://www.google.com/107,23/01/19 21:48,Removed,Policy Y,No
23/01/17 22:41,heather.ellis@vost.com,LinkedIn,https://linkedin.com/29a227ba-c14c-48bd-8077-38e8fab2e5a9,Platform Manipulation,https://www.google.com/108,23/01/30 22:41,Removed,Policy Y,No
23/01/18 1:36,renee.crane@vost.com,LinkedIn,https://linkedin.com/00bd7fb7-a1ac-431b-adea-c8e1388ab23c,DSA,https://www.google.com/109,23/01/22 1:36,Removed,Policy Z,No
23/01/18 5:28,timothy.ross@vost.com,Google,https://google.com/57365f0a-8a37-478a-8fdc-0760da7dab5a,Disinformation,https://www.google.com/110,23/01/21 5:28,Demoted,Policy Y,No
23/01/18 12:17,kyle.vasquez@vost.com,Instagram,https://instagram.com/05b4b38f-045e-444f-a92a-bbd2c81eb074,Illegal Content,https://www.google.com/111,23/01/30 12:17,Demoted,Policy Y,No
23/01/18 15:33,erica.burns@vost.com,TikTok,https://tiktok.com/28eb3ccf-6e65-4967-83c1-78a93f68b64f,Spam,https://www.google.com/112,23/02/03 15:33,Removed,Policy Z,No
23/01/18 17:13,sarah.deleon@vost.com,Bing,https://bing.com/879a214e-b5b6-4b1d-938f-63f7ca6fccb8,DSA,https://www.google.com/113,23/01/22 17:13,No Action,Policy Y,No
23/01/18 19:16,joseph.mcdonald@vost.com,LinkedIn,https://linkedin.com/9fd7b866-efb2-4a83-ad6d-11f9061f0c51,Spam,https://www.google.com/114,23/02/04 19:16,No Action,Policy Y,No
23/01/18 19:23,christine.jackson@vost.com,Facebook,https://facebook.com/94587de2-3520-4aac-925f-71dd890c00ea,Spam,https://www.google.com/115,23/01/29 19:23,No Action,Policy Z,No
23/01/18 22:21,nicholas.yoder@vost.com,YouTube,https://youtube.com/341b0ae5-0d00-4ef7-a9f6-651522955cb4,Disinformation,https://www.google.com/116,23/01/22 22:21,No Action,Policy X,No
23/01/19 7:34,rebecca.mcdonald@vost.com,Instagram,https://instagram.com/0b50cfc4-b554-438c-8865-7560293b55bd,Spam,https://www.google.com/117,23/02/03 7:34,Demoted,Policy X,No
23/01/19 8:41,kathleen.brown@vost.com,WhatsApp,https://whatsapp.com/466d6877-abd4-4068-8827-8b7d64a650bd,Spam,https://www.google.com/118,23/01/30 8:41,Removed,Policy Z,No
23/01/19 12:17,cynthia.hubbard@vost.com,Instagram,https://instagram.com/beec225c-8536-4f8b-9fc9-1fa875984674,Illegal Content,https://www.google.com/119,23/02/13 12:17,Removed,Policy X,No
23/01/19 17:15,joseph.taylor@vost.com,TikTok,https://tiktok.com/2e5cba9c-41fc-4504-83d1-2d1628f62b9b,Spam,https://www.google.com/120,23/01/25 17:15,No Action,Policy X,Yes
23/01/19 20:29,peter.sims@vost.com,LinkedIn,https://linkedin.com/5acd4bc3-825f-4e18-b33d-3ee04ccb3288,Spam,https://www.google.com/121,23/02/09 20:29,Demoted,Policy X,No
23/01/19 20:30,lauren.hess@vost.com,Bing,https://bing.com/a3d45d1b-7ede-445c-9f99-9880178f5c0c,Illegal Content,https://www.google.com/122,23/02/16 20:30,No Action,Policy Z,No
23/01/19 21:16,katie.davis@vost.com,Google,https://google.com/e10a1a5c-a6fb-4e1e-a42a-71a2da8e4a82,Platform Manipulation,https://www.google.com/123,23/02/05 21:16,Removed,Policy Y,No
23/01/20 2:02,jennifer.jones@vost.com,LinkedIn,https://linkedin.com/9fa42ef0-dc00-4dda-a9ab-310eaaa800e2,Illegal Content,https://www.google.com/124,23/02/14 2:02,Removed,Policy Y,No
23/01/20 3:54,rebecca.wall@vost.com,Bing,https://bing.com/e60c77fe-5013-4f3e-859a-bf5b3eea41e8,Spam,https://www.google.com/125,23/02/16 3:54,No Action,Policy X,No
23/01/20 7:14,monica.martinez@vost.com,Google,https://google.com/83e8004b-1b69-4de4-9b92-20cc2bf80654,Spam,https://www.google.com/126,23/02/12 7:14,Removed,Policy Z,No
23/01/20 7:21,john.reed@vost.com,WhatsApp,https://whatsapp.com/58fd6b4b-1726-4f1c-b18c-115af29fb368,DSA,https://www.google.com/127,23/01/23 7:21,No Action,Policy Z,Yes
23/01/20 10:48,paul.thomas@vost.com,WhatsApp,https://whatsapp.com/210b3651-ad46-46a3-91f6-acd8f550aa04,Spam,https://www.google.com/128,23/02/11 10:48,Removed,Policy Z,No
23/01/20 15:35,amy.jones@vost.com,TikTok,https://tiktok.com/6c0bad5a-6f7e-49cb-860f-6c9eb1e9e4b7,DSA,https://www.google.com/129,23/02/03 15:35,Demoted,Policy Z,No
23/01/20 17:07,claudia.olson@vost.com,YouTube,https://youtube.com/858da9b0-eb48-4003-9cb5-24afa4a9fdbc,Disinformation,https://www.google.com/130,23/02/09 17:07,Removed,Policy Z,No
23/01/20 18:22,frank.frye@vost.com,Google,https://google.com/b82dd645-abb7-446b-8f12-43df29350224,Disinformation,https://www.google.com/131,23/02/17 18:22,Demoted,Policy Y,No
23/01/20 20:20,kristina.gates@vost.com,Google,https://google.com/155e8e9b-99fd-4576-9940-aa866b65fbc2,DSA,https://www.google.com/132,23/02/18 20:20,No Action,Policy Y,Yes
23/01/21 17:29,sharon.browning@vost.com,Google,https://google.com/c8a18f6b-da43-4f6f-8ebf-b9926b6ec822,Platform Manipulation,https://www.google.com/133,23/02/01 17:29,Demoted,Policy Y,No
23/01/21 20:08,diane.harris@vost.com,Bing,https://bing.com/2132f03e-a73e-4152-8372-42d84f8e98f3,DSA,https://www.google.com/134,23/01/26 20:08,No Action,Policy X,No
23/01/21 23:03,steven.hill@vost.com,Bing,https://bing.com/c2575822-4737-4172-8b66-618d591d57dd,Illegal Content,https://www.google.com/135,23/02/16 23:03,Removed,Policy X,No
23/01/22 5:53,kenneth.tran@vost.com,TikTok,https://tiktok.com/5044f87f-decb-4318-ac30-29c43ae1a17c,Platform Manipulation,https://www.google.com/136,23/02/19 5:53,Removed,Policy Z,No
23/01/22 7:47,joshua.daniels@vost.com,Google,https://google.com/3abc2067-1d08-4a14-9c67-f5a892ad06ac,Disinformation,https://www.google.com/137,23/02/14 7:47,Demoted,Policy Z,No
23/01/22 12:29,lisa.powell@vost.com,Google,https://google.com/21c0b946-d27b-4a59-8065-f8218d7d9d6b,Platform Manipulation,https://www.google.com/138,23/02/11 12:29,No Action,Policy Z,No
