Timestamp,Reporting Entity,Reporting User,Platform,URL,Report Type,Screenshot URL,Answer Date,Platform Decision,Policy,Appeal
7/13/2023 6:41,VOST Europe,Julia Welch,Google,https://google.com/b078fc62-f40a-47ce-82f4-7cd3b41e3225,Disinformation,https://www.google.com/,8/2/2023 6:41,Demoted,Policy X,No
7/13/2023 10:21,VOST Europe,Raymond Branch,YouTube,https://youtube.com/47ef3fbf-fa42-4de6-b994-b50fc0a6752c,Illegal Content,https://www.google.com/,7/17/2023 10:21,Removed,Policy X,No
7/20/2023 2:19,VOST Europe,Anita Richardson,Bing,https://bing.com/d823bbf2-8958-4490-9e33-c0fcf4a9e6d2,Platform Manipulation,https://www.google.com/,7/28/2023 2:19,Demoted,Policy X,No
7/25/2023 12:05,VOST Europe,Christopher Jones,Google,https://google.com/be0a70b3-b8a4-499f-84c5-6442a11ce752,Illegal Content,https://www.google.com/,8/16/2023 12:05,Removed,Policy Z,No
7/28/2023 16:17,VOST Europe,Derrick Mcdonald,Facebook,https://facebook.com/8611d4f2-e3cf-44c4-bf58-0cc8ed67c20a,Spam,https://www.google.com/,8/1/2023 16:17,Demoted,Policy Y,No
7/29/2023 16:38,VOST Europe,Michael Padilla,WhatsApp,https://whatsapp.com/57d8d595-b42b-4b2b-a4c1-948d3bc8edc6,Platform Manipulation,https://www.google.com/,8/8/2023 16:38,No Action,Policy W,No
8/4/2023 20:35,VOST Europe,Dr. Richard Rogers,Facebook,https://facebook.com/69c1070b-56f6-4771-ba55-df5f7110664f,Spam,https://www.google.com/,9/3/2023 20:35,Removed,Policy Z,No
8/5/2023 13:16,VOST Europe,Stephen Paul,Facebook,https://facebook.com/579478d8-07c1-4761-a369-1c460be4ebd0,Platform Manipulation,,,,,
8/8/2023 10:31,VOST Europe,Kimberly French,WhatsApp,https://whatsapp.com/28d48f34-7156-41c7-a70a-bc6dc890a022,Disinformation,,,,,
8/18/2023 0:16,VOST Europe,Chad Berry,TikTok,https://tiktok.com/68805769-d9e6-4f77-864a-8ae5a9df35b4,Platform Manipulation,https://www.google.com/,8/30/2023 0:16,No Action,Policy X,No
8/23/2023 1:57,VOST Europe,Bruce Mckay,YouTube,https://youtube.com/425d9ab1-737c-439d-84e0-a7e1df7751c8,Illegal Content,https://www.google.com/,8/28/2023 1:57,Removed,Policy Z,No
8/24/2023 23:31,VOST Europe,Patrick Cox,WhatsApp,https://whatsapp.com/7b76c094-d451-405e-a109-f9cf4e8b97be,Spam,https://www.google.com/,9/8/2023 23:31,Removed,Policy Y,No
8/30/2023 7:59,VOST Europe,Timothy Davis,Google,https://google.com/27fbb5ae-775f-4b66-bb6e-f0c22d37b48e,Spam,https://www.google.com/,9/22/2023 7:59,Demoted,Policy X,No
9/4/2023 3:54,VOST Europe,Shirley Jones,WhatsApp,https://whatsapp.com/02693a1b-d87d-41a5-a6fb-86ba672baad2,Platform Manipulation,,,,,
9/5/2023 13:49,VOST Europe,Stephen Grant,Google,https://google.com/cbddd1c8-0f05-487f-bb95-00cc6562d082,Platform Manipulation,https://www.google.com/,9/18/2023 13:49,Demoted,Policy X,No
9/8/2023 15:42,VOST Europe,James Marks,Instagram,https://instagram.com/fd6ce02c-7e8b-4f23-9277-b79807e4e9ab,Spam,,,,,
9/9/2023 16:56,VOST Europe,Timothy Farmer,WhatsApp,https://whatsapp.com/d1b71bdb-649d-4725-82ef-9c53708cf53c,Illegal Content,https://www.google.com/,9/20/2023 16:56,Removed,Policy X,No
9/11/2023 21:58,VOST Europe,Hailey Foster,LinkedIn,https://linkedin.com/4d5da849-5c23-4ef9-b459-d8552114b252,Spam,https://www.google.com/,9/18/2023 21:58,Demoted,Policy Z,No
9/12/2023 3:48,VOST Europe,Evelyn Watkins,Instagram,https://instagram.com/3078e6db-d5d0-42f1-bacd-9812a9c6f6ab,Disinformation,https://www.google.com/,9/15/2023 3:48,Demoted,Policy W,No
9/20/2023 14:57,VOST Europe,Bradley Gordon,Google,https://google.com/5f617ca0-ec2a-41cd-94cf-43cc78387756,Platform Manipulation,https://www.google.com/,10/16/2023 14:57,Demoted,Policy Y,No
9/23/2023 21:40,VOST Europe,Dylan Wilson MD,Instagram,https://instagram.com/4b067225-58f9-4312-9b47-9876e1cfeb4a,Spam,https://www.google.com/,10/9/2023 21:40,Removed,Policy Z,No
10/13/2023 19:21,VOST Europe,Sierra Mitchell,Facebook,https://facebook.com/03b16c26-790e-4dd9-b7b2-76aef3e06a4b,Illegal Content,,,,,
10/19/2023 14:52,VOST Europe,Jenny Hardy,LinkedIn,https://linkedin.com/8dcc1fe2-0fd7-4d3a-9590-00a7b27fb1cc,Platform Manipulation,,,,,
10/20/2023 13:29,VOST Europe,Maria Sutton,WhatsApp,https://whatsapp.com/57f9e1ec-01fb-4d42-9e2f-3e0389b165a8,Platform Manipulation,https://www.google.com/,11/7/2023 13:29,Removed,Policy X,No
10/22/2023 6:15,VOST Europe,Melissa Christensen,Google,https://google.com/ddfcac5d-fcc3-4c32-91ea-cca859ff3126,Spam,https://www.google.com/,11/5/2023 6:15,No Action,Policy Z,No
10/23/2023 23:43,VOST Europe,Sheryl Hunter DDS,Facebook,https://facebook.com/a1482cf2-d6ff-4aee-a72a-2f1a9812dbf2,Platform Manipulation,https://www.google.com/,10/27/2023 23:43,No Action,Policy X,Yes
10/25/2023 19:28,VOST Europe,Christopher Miranda,Google,https://google.com/3c623875-cd39-40bb-8f38-400f9b2c70a4,Illegal Content,https://www.google.com/,10/30/2023 19:28,Removed,Policy Y,No
10/26/2023 1:00,VOST Europe,Christopher Martinez,Bing,https://bing.com/5b8da29a-a330-433c-a9cb-9c6fe885d45e,Platform Manipulation,,,,,
10/26/2023 4:38,VOST Europe,Joshua Carter,LinkedIn,https://linkedin.com/8a1844c3-05a0-45ed-bdbc-adb67a24ca4c,DSA,https://www.google.com/,11/15/2023 4:38,Demoted,Policy X,No
10/27/2023 4:24,VOST Europe,Stacey Robinson,Instagram,https://instagram.com/461f150e-2648-4161-8f81-1af971c8c8c5,Platform Manipulation,,,,,
10/28/2023 22:38,VOST Europe,Chloe Huff,Instagram,https://instagram.com/7010d617-ff8b-4cfc-a4db-53f65473f45a,DSA,https://www.google.com/,11/16/2023 22:38,Removed,Policy X,No
10/31/2023 22:08,VOST Europe,Joseph Roth,TikTok,https://tiktok.com/3473c10a-1358-4683-94a8-faceec9d92c6,Platform Manipulation,https://www.google.com/,11/25/2023 22:08,Removed,Policy Z,No
11/18/2023 11:02,VOST Europe,Ryan Hamilton,YouTube,https://youtube.com/7f77350d-9274-46be-94f7-f63c271f8a3e,Disinformation,,,,,
11/23/2023 10:56,VOST Europe,Elizabeth Bush,Instagram,https://instagram.com/36c4153c-7a18-4c33-ae3d-75f3cd2b9a6e,DSA,https://www.google.com/,12/14/2023 10:56,Demoted,Policy W,No
11/25/2023 0:36,VOST Europe,Russell Wilson,WhatsApp,https://whatsapp.com/646a2af5-3ac1-4766-b854-5e486afd606a,Spam,https://www.google.com/,12/7/2023 0:36,Demoted,Policy W,No
11/25/2023 7:52,VOST Europe,Amy Browning,Facebook,https://facebook.com/7a65cb1c-7825-4796-bdc8-fb3d009b84a2,Platform Manipulation,,,,,
11/27/2023 3:46,VOST Europe,Whitney Hale,LinkedIn,https://linkedin.com/9929698f-ae78-41d8-a947-b6bf4c9723d9,Illegal Content,https://www.google.com/,12/1/2023 3:46,Demoted,Policy Z,No
12/3/2023 10:48,VOST Europe,Jeremy Andersen,LinkedIn,https://linkedin.com/2f3bbaf7-83fd-4137-a5aa-69d32aff7399,Illegal Content,https://www.google.com/,12/12/2023 10:48,No Action,Policy W,No
12/3/2023 17:14,VOST Europe,Timothy Carlson,Instagram,https://instagram.com/7f91d4be-2fae-476b-9ece-c78f8fbe30ac,Illegal Content,https://www.google.com/,12/27/2023 17:14,Demoted,Policy Y,No
12/7/2023 10:24,VOST Europe,Denise Rodriguez,Instagram,https://instagram.com/8be3ea01-346d-4d49-877c-f538a5937618,Spam,https://www.google.com/,12/21/2023 10:24,Removed,Policy Z,No
12/8/2023 10:38,VOST Europe,Kimberly Rivera,Google,https://google.com/363ce6c4-9787-4680-9f40-66255f83046d,Spam,https://www.google.com/,12/10/2023 10:38,No Action,Policy X,No
12/10/2023 13:33,VOST Europe,Steven Sanders,Bing,https://bing.com/84e50343-8887-49da-aaf9-5942de0c7699,Disinformation,https://www.google.com/,1/1/2024 13:33,No Action,Policy X,Yes
12/12/2023 6:18,VOST Europe,Christopher Sanders,WhatsApp,https://whatsapp.com/6f5cd5a9-0053-4343-b271-f1a50e0c2cab,Disinformation,https://www.google.com/,1/1/2024 6:18,Removed,Policy Z,No
12/19/2023 2:05,VOST Europe,Jeffrey Davis,WhatsApp,https://whatsapp.com/89ce026d-2b8c-4cef-a056-4c3a3aae693d,DSA,https://www.google.com/,1/17/2024 2:05,Removed,Policy Y,No
12/19/2023 3:58,VOST Europe,Kelsey Patton,Google,https://google.com/3c8a846d-c6ad-41da-a850-a65eebb55c86,Disinformation,https://www.google.com/,1/17/2024 3:58,No Action,Policy Z,No
12/22/2023 17:49,VOST Europe,Michael Moran,YouTube,https://youtube.com/7518e5ce-62b4-4b4f-ac9e-a4cc935aa741,Platform Manipulation,https://www.google.com/,1/6/2024 17:49,No Action,Policy Z,Yes
12/28/2023 19:44,VOST Europe,Kyle Johnson III,Bing,https://bing.com/a6b9ff88-6bc9-4c7e-8099-b4cff3c2eb41,Platform Manipulation,https://www.google.com/,1/21/2024 19:44,Demoted,Policy Z,No
